ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector,longitude,latitude,date2,TotalDebt,WorkingCapital,AccountsReceivable,FreeCashFlow,FinancingCashFlow,OperatingCashFlow,SaleOfPPE
HOLX,2018-09-29,,2016100000.0,-926600000.0,1723200000.0,,-7100000.0,-418600000.0,2428800000.0,-307300000.0,3217900000.0,390100000.0,599700000.0,-195200000.0,-751400000.0,-2494000000.0,666700000.0,480300000.0,2709900000.0,-2503000000.0,2533200000.0,478200000.0,-27200000.0,508000000.0,,-111300000.0,126100000.0,-38200000.0,-292500000.0,33200000.0,-111300000.0,-111300000.0,-6000000.0,-4000000.0,-118300000.0,,,579200000.0,914700000.0,,2704600000.0,1201800000.0,,-25500000.0,218700000.0,732900000.0,230100000.0,-50600000.0,,87200000.0,,49600000.0,2398600000.0,34900000.0,5671300000.0,508000000.0,-148700000.0,384100000.0,-6800000.0,22400000.0,-404800000.0,638500000.0,10500000.0,4802100000.0,2900000.0,192200000.0,7230900000.0,1402600000.0,12900000.0,-105600000.0,"Hologic, Inc.",USD,Healthcare,Medical Instruments & Supplies,-71.5434,42.3509,2018,3362400000.0,320600000.0,579200000.0,627300000.0,-404800000.0,732900000.0,
HOLX,2019-09-28,,2068100000.0,-825900000.0,1793100000.0,,-38300000.0,-257700000.0,2115700000.0,-54100000.0,3367300000.0,546300000.0,271400000.0,-280700000.0,-968300000.0,-2688700000.0,601800000.0,463100000.0,2799100000.0,-1907800000.0,2563700000.0,470900000.0,-8000000.0,568200000.0,,-203600000.0,-64900000.0,-76500000.0,-212900000.0,49800000.0,-203600000.0,-203600000.0,-18200000.0,22700000.0,-260400000.0,,,648700000.0,897200000.0,,2783600000.0,1299200000.0,,-42300000.0,232200000.0,649500000.0,235600000.0,-63000000.0,,95800000.0,,-22500000.0,1459800000.0,37800000.0,5769800000.0,568200000.0,-140800000.0,444900000.0,-2200000.0,8900000.0,-431500000.0,419800000.0,58800000.0,4326400000.0,2900000.0,186500000.0,6442100000.0,1070100000.0,17200000.0,-109100000.0,"Hologic, Inc.",USD,Healthcare,Medical Instruments & Supplies,-71.5434,42.3509,2019,3109700000.0,723000000.0,648700000.0,535900000.0,-431500000.0,649500000.0,
HOLX,2020-09-26,,2513300000.0,-155700000.0,2222300000.0,,-5100000.0,1001900000.0,2705200000.0,-108600000.0,3776400000.0,41700000.0,324900000.0,-141600000.0,-1629300000.0,-1573200000.0,701000000.0,376000000.0,2618800000.0,-1260200000.0,2657900000.0,572200000.0,-26100000.0,1157600000.0,,1115200000.0,99200000.0,-427100000.0,-667900000.0,65600000.0,1115200000.0,1110500000.0,,22700000.0,-31500000.0,,,1028900000.0,840300000.0,2100000.0,2736900000.0,1263100000.0,,-49700000.0,222500000.0,896600000.0,311400000.0,-25300000.0,,424500000.0,,-190200000.0,1307500000.0,50000000.0,5904800000.0,1157600000.0,-116500000.0,395100000.0,4100000.0,10100000.0,-659900000.0,429300000.0,11400000.0,4488500000.0,2900000.0,178800000.0,7195800000.0,1239300000.0,15500000.0,-156400000.0,"Hologic, Inc.",USD,Healthcare,Medical Instruments & Supplies,-71.5434,42.3509,2020,3147200000.0,983000000.0,1028900000.0,740200000.0,-659900000.0,896600000.0,
HOLX,2021-09-25,,4074800000.0,-124100000.0,3168700000.0,,-2200000.0,2361100000.0,4218600000.0,491400000.0,5632300000.0,39000000.0,313000000.0,-1329600000.0,-2048500000.0,298300000.0,1170300000.0,406900000.0,3147100000.0,-722200000.0,3281600000.0,648300000.0,-10400000.0,2485200000.0,,1871500000.0,469300000.0,110900000.0,-457300000.0,51300000.0,1871500000.0,1869700000.0,,22700000.0,-113400000.0,,,942700000.0,971700000.0,,2719800000.0,1557500000.0,,-59100000.0,276300000.0,2330400000.0,285200000.0,-84100000.0,,152600000.0,,-61200000.0,1659200000.0,27400000.0,5965800000.0,2485200000.0,-93600000.0,501200000.0,-1700000.0,34400000.0,-529800000.0,565800000.0,9500000.0,4701300000.0,3000000.0,215900000.0,8919900000.0,1326800000.0,21900000.0,-156200000.0,"Hologic, Inc.",USD,Healthcare,Medical Instruments & Supplies,-71.5434,42.3509,2021,3144600000.0,1841900000.0,942700000.0,2167700000.0,-529800000.0,2330400000.0,
HPE,2018-10-31,,9231000000.0,-865000000.0,17272000000.0,,111000000.0,268000000.0,21239000000.0,-1744000000.0,30852000000.0,3319000000.0,1196000000.0,-1880000000.0,-3218000000.0,-5899000000.0,4067000000.0,2576000000.0,29719000000.0,2913000000.0,17393000000.0,1926000000.0,106000000.0,1133000000.0,-570000000.0,1908000000.0,-4508000000.0,-220000000.0,-3568000000.0,116000000.0,1908000000.0,2012000000.0,65000000.0,1354000000.0,-1676000000.0,,,5546000000.0,4783000000.0,35000000.0,10136000000.0,21621000000.0,-104000000.0,-3218000000.0,1667000000.0,2964000000.0,4090000000.0,-260000000.0,,6619000000.0,,184000000.0,789000000.0,210000000.0,30342000000.0,1133000000.0,-353000000.0,2447000000.0,,-27000000.0,-5592000000.0,6885000000.0,2398000000.0,34219000000.0,14000000.0,6092000000.0,55493000000.0,17198000000.0,2403000000.0,-2956000000.0,Hewlett Packard Enterprise Company,USD,Technology,Communication Equipment,-95.5803,29.9781,2018,12141000000.0,74000000.0,3117000000.0,8000000.0,-5592000000.0,2964000000.0,1094000000.0
HPE,2019-10-31,,9493000000.0,-1371000000.0,15143000000.0,,341000000.0,1553000000.0,17098000000.0,504000000.0,29135000000.0,2148000000.0,3452000000.0,-3457000000.0,-3727000000.0,-7632000000.0,3042000000.0,2535000000.0,26211000000.0,-2336000000.0,18162000000.0,1970000000.0,-43000000.0,2924000000.0,-608000000.0,1049000000.0,-1008000000.0,374000000.0,-2249000000.0,48000000.0,1049000000.0,1049000000.0,-13000000.0,-377000000.0,1261000000.0,,,3592000000.0,4837000000.0,51000000.0,9328000000.0,19642000000.0,,-3727000000.0,1842000000.0,3997000000.0,3910000000.0,46000000.0,74000000.0,3706000000.0,,-537000000.0,1128000000.0,1839000000.0,28444000000.0,2924000000.0,-311000000.0,2387000000.0,,-525000000.0,-1548000000.0,6100000000.0,2517000000.0,34654000000.0,13000000.0,5595000000.0,51803000000.0,19159000000.0,1515000000.0,-2856000000.0,Hewlett Packard Enterprise Company,USD,Technology,Communication Equipment,-95.5803,29.9781,2019,13820000000.0,-4016000000.0,6323000000.0,1141000000.0,-1548000000.0,3997000000.0,597000000.0
HPE,2020-10-31,,8469000000.0,-2074000000.0,16556000000.0,,21000000.0,-442000000.0,16049000000.0,-120000000.0,26982000000.0,2183000000.0,2765000000.0,-2578000000.0,-3939000000.0,-8375000000.0,3504000000.0,2625000000.0,25350000000.0,-3071000000.0,17873000000.0,2528000000.0,-43000000.0,1632000000.0,-618000000.0,-322000000.0,545000000.0,-461000000.0,-355000000.0,,-322000000.0,-322000000.0,-53000000.0,101000000.0,1899000000.0,,,4073000000.0,4483000000.0,47000000.0,12133000000.0,18513000000.0,,-3939000000.0,1874000000.0,2240000000.0,4663000000.0,-527000000.0,76000000.0,3989000000.0,,-911000000.0,1103000000.0,1782000000.0,28350000000.0,1632000000.0,-332000000.0,2674000000.0,,-225000000.0,883000000.0,6097000000.0,2685000000.0,37919000000.0,13000000.0,5383000000.0,54015000000.0,18738000000.0,1778000000.0,-2383000000.0,Hewlett Packard Enterprise Company,USD,Technology,Communication Equipment,-95.5803,29.9781,2020,17027000000.0,-2182000000.0,6975000000.0,-143000000.0,883000000.0,2240000000.0,703000000.0
HPE,2021-10-31,,9376000000.0,1330000000.0,18878000000.0,,-98000000.0,3587000000.0,19971000000.0,160000000.0,27784000000.0,1217000000.0,2608000000.0,-2796000000.0,-2915000000.0,-5597000000.0,3098000000.0,2597000000.0,25527000000.0,643000000.0,18162000000.0,2496000000.0,-47000000.0,2257000000.0,-625000000.0,3427000000.0,-289000000.0,-591000000.0,-213000000.0,,3427000000.0,3427000000.0,-45000000.0,-65000000.0,-2479000000.0,,,4926000000.0,4851000000.0,46000000.0,9848000000.0,18408000000.0,,-2915000000.0,1979000000.0,5871000000.0,4816000000.0,-1959000000.0,95000000.0,5415000000.0,,-355000000.0,1022000000.0,1498000000.0,28470000000.0,2257000000.0,-289000000.0,4511000000.0,,1608000000.0,-3364000000.0,6161000000.0,2543000000.0,37682000000.0,13000000.0,7004000000.0,57699000000.0,20687000000.0,2023000000.0,-2502000000.0,Hewlett Packard Enterprise Company,USD,Technology,Communication Equipment,-95.5803,29.9781,2021,14578000000.0,-1809000000.0,7705000000.0,3369000000.0,-3364000000.0,5871000000.0,354000000.0
HPQ,2018-10-31,711000000.0,10669000000.0,-1306000000.0,21387000000.0,,214000000.0,3013000000.0,-639000000.0,-2314000000.0,58472000000.0,-2934000000.0,565000000.0,-716000000.0,-845000000.0,-473000000.0,5166000000.0,528000000.0,54153000000.0,-7060000000.0,5968000000.0,2198000000.0,-61000000.0,4319000000.0,-899000000.0,5327000000.0,-1831000000.0,-491000000.0,-2557000000.0,52000000.0,5327000000.0,5327000000.0,480000000.0,,-2239000000.0,,,8003000000.0,4866000000.0,,4547000000.0,47803000000.0,,-845000000.0,1404000000.0,4528000000.0,3976000000.0,-136000000.0,,4563000000.0,,416000000.0,453000000.0,408000000.0,663000000.0,4319000000.0,-312000000.0,6062000000.0,,1429000000.0,-5643000000.0,5583000000.0,53000000.0,35261000000.0,16000000.0,14816000000.0,34622000000.0,25131000000.0,2431000000.0,-546000000.0,HP Inc.,USD,Technology,Computer Hardware,-122.1842,37.4334,2018,5987000000.0,-3744000000.0,5113000000.0,3982000000.0,-5643000000.0,4528000000.0,172000000.0
HPQ,2019-10-31,,11170000000.0,-1742000000.0,20177000000.0,,-163000000.0,2523000000.0,-1193000000.0,-629000000.0,58756000000.0,959000000.0,307000000.0,-438000000.0,-1225000000.0,-818000000.0,4537000000.0,744000000.0,54491000000.0,-8226000000.0,6372000000.0,2794000000.0,-61000000.0,4265000000.0,-970000000.0,3152000000.0,-629000000.0,-761000000.0,-2405000000.0,,3152000000.0,3152000000.0,691000000.0,,-1409000000.0,,,8939000000.0,5290000000.0,,4780000000.0,47586000000.0,,-1225000000.0,1499000000.0,4654000000.0,4619000000.0,-68000000.0,30000000.0,3403000000.0,,1532000000.0,661000000.0,324000000.0,835000000.0,4265000000.0,-242000000.0,5734000000.0,,-53000000.0,-4845000000.0,4587000000.0,60000000.0,34660000000.0,15000000.0,14793000000.0,33467000000.0,25293000000.0,2620000000.0,-671000000.0,HP Inc.,USD,Technology,Computer Hardware,-122.1842,37.4334,2019,5137000000.0,-5116000000.0,6031000000.0,3983000000.0,-4845000000.0,4654000000.0,0.0
HPQ,2020-10-31,274000000.0,10437000000.0,-734000000.0,20648000000.0,,-163000000.0,3231000000.0,-2228000000.0,387000000.0,56639000000.0,1349000000.0,633000000.0,-1016000000.0,-1243000000.0,-1961000000.0,4864000000.0,789000000.0,52674000000.0,-9148000000.0,6380000000.0,3734000000.0,-128000000.0,3965000000.0,-997000000.0,2844000000.0,327000000.0,575000000.0,-3107000000.0,,2844000000.0,2844000000.0,-276000000.0,,1259000000.0,,,8443000000.0,4881000000.0,,5546000000.0,46202000000.0,,-1243000000.0,1478000000.0,4316000000.0,5137000000.0,-386000000.0,34000000.0,3277000000.0,,-673000000.0,540000000.0,226000000.0,963000000.0,3965000000.0,-239000000.0,5963000000.0,,-35000000.0,-2973000000.0,4239000000.0,102000000.0,36909000000.0,13000000.0,14704000000.0,34681000000.0,26220000000.0,2515000000.0,-580000000.0,HP Inc.,USD,Technology,Computer Hardware,-122.1842,37.4334,2020,7396000000.0,-5572000000.0,5381000000.0,3736000000.0,-2973000000.0,4316000000.0,3000000.0
HPQ,2021-10-31,5000000.0,13417000000.0,1700000000.0,22170000000.0,,148000000.0,7511000000.0,-1650000000.0,1008000000.0,63487000000.0,373000000.0,662000000.0,-1012000000.0,-260000000.0,-2461000000.0,4299000000.0,785000000.0,57676000000.0,-9237000000.0,6803000000.0,3738000000.0,-51000000.0,5811000000.0,-938000000.0,6503000000.0,-565000000.0,-80000000.0,-6249000000.0,,6503000000.0,6503000000.0,276000000.0,,1276000000.0,,,8849000000.0,5545000000.0,,6396000000.0,50070000000.0,,-260000000.0,1907000000.0,6409000000.0,5532000000.0,-2164000000.0,36000000.0,4985000000.0,,-329000000.0,784000000.0,278000000.0,1060000000.0,5811000000.0,-254000000.0,7930000000.0,,1257000000.0,-5962000000.0,3818000000.0,130000000.0,40260000000.0,11000000.0,16075000000.0,38610000000.0,29096000000.0,2917000000.0,-582000000.0,HP Inc.,USD,Technology,Computer Hardware,-122.1842,37.4334,2021,8778000000.0,-6926000000.0,5511000000.0,5827000000.0,-5962000000.0,6409000000.0,0.0
HRL,2018-10-28,,1979473000.0,43016000.0,2050100000.0,,9704000.0,1181284000.0,5600811000.0,168702000.0,9545700000.0,-8849000.0,,-1235368000.0,-243498000.0,5729956000.0,459136000.0,161858000.0,8407432000.0,1679476000.0,2714116000.0,1512600000.0,71803000.0,1138268000.0,-388107000.0,1012140000.0,15014000.0,36133000.0,-46898000.0,71803000.0,1012140000.0,1012582000.0,-7546000.0,,374840000.0,,,604433000.0,807405000.0,4007000.0,624840000.0,7566227000.0,,-243498000.0,33800000.0,1241729000.0,2490000.0,-8293000.0,,385104000.0,,-17987000.0,1207219000.0,6662000.0,106528000.0,1138268000.0,-26494000.0,963527000.0,-2985000.0,48376000.0,11638000.0,773720000.0,273153000.0,2537474000.0,7825000.0,618830000.0,8142292000.0,1138914000.0,,-389607000.0,Hormel Foods Corporation,USD,Consumer Defensive,Packaged Foods,,,2018,624840000.0,911186000.0,600438000.0,852122000.0,11638000.0,1241729000.0,9749000.0
HRL,2019-10-27,14736000.0,1884648000.0,69151000.0,2361413000.0,,17758000.0,1209715000.0,5921458000.0,230567000.0,9497317000.0,-5471000.0,,220153000.0,-399500000.0,6128207000.0,672901000.0,165209000.0,8356753000.0,2405951000.0,2481645000.0,1629111000.0,77000.0,1140564000.0,-437053000.0,978806000.0,213765000.0,-11146000.0,-174246000.0,59895000.0,978806000.0,979148000.0,-20975000.0,,-374840000.0,,,594320000.0,711584000.0,4077000.0,250000000.0,7612669000.0,,-399500000.0,32500000.0,922996000.0,6208000.0,-123843000.0,,313816000.0,,-20521000.0,1033862000.0,14457000.0,184921000.0,1140564000.0,-18070000.0,1042362000.0,-3140000.0,-44109000.0,-926244000.0,828420000.0,289157000.0,2183469000.0,7830000.0,590033000.0,8109004000.0,1105049000.0,,-293838000.0,Hormel Foods Corporation,USD,Consumer Defensive,Packaged Foods,,,2019,250000000.0,1256364000.0,574396000.0,629158000.0,-926244000.0,922996000.0,37402000.0
HRL,2020-10-25,17338000.0,1905964000.0,-29902000.0,3579063000.0,,3771000.0,1114747000.0,6425548000.0,206393000.0,9608462000.0,43174000.0,250383000.0,-656316000.0,-395250000.0,6523335000.0,1714309000.0,205781000.0,8463813000.0,2736536000.0,2612727000.0,1951341000.0,77000.0,1144649000.0,-487376000.0,908082000.0,1041407000.0,-119516000.0,-12360000.0,81818000.0,908082000.0,908354000.0,-23713000.0,,984013000.0,,,743868000.0,729415000.0,4778000.0,992214000.0,7702498000.0,,-395250000.0,31900000.0,1128024000.0,22480000.0,-1839000.0,,380494000.0,,-4649000.0,1076285000.0,12437000.0,289554000.0,1144649000.0,-21069000.0,1072762000.0,3526000.0,111277000.0,566172000.0,885929000.0,308372000.0,3477956000.0,7909000.0,644609000.0,9908282000.0,1503965000.0,,-367501000.0,Hormel Foods Corporation,USD,Consumer Defensive,Packaged Foods,,,2020,1303627000.0,2075098000.0,702419000.0,760523000.0,566172000.0,1128024000.0,1916000.0
HRL,2021-10-31,21162000.0,1961806000.0,-12869000.0,2947816000.0,,5314000.0,1126169000.0,6972883000.0,217029000.0,11386189000.0,30475000.0,394000.0,-3625839000.0,-277269000.0,6881870000.0,613530000.0,228406000.0,10247151000.0,221508000.0,4929102000.0,2181409000.0,-2000.0,1139038000.0,-523114000.0,908839000.0,-1100778000.0,-191627000.0,-19958000.0,45919000.0,908839000.0,909140000.0,-4707000.0,,2017675000.0,,,904012000.0,789168000.0,5478000.0,3270510000.0,9424383000.0,,-277269000.0,33600000.0,1001934000.0,23520000.0,-145176000.0,,516710000.0,,19107000.0,1822273000.0,14943000.0,360336000.0,1139038000.0,-43307000.0,1369198000.0,2606000.0,115099000.0,1520520000.0,930388000.0,299019000.0,5717968000.0,7946000.0,793310000.0,12696329000.0,1415654000.0,,-232416000.0,Hormel Foods Corporation,USD,Consumer Defensive,Packaged Foods,,,2021,3323903000.0,1532162000.0,895719000.0,769518000.0,1520520000.0,1001934000.0,2216000.0
HUBB,2018-12-31,9200000.0,1308600000.0,-111400000.0,1643700000.0,,2100000.0,467000000.0,1780600000.0,100900000.0,4481700000.0,75100000.0,25000000.0,-1201400000.0,-285700000.0,2064400000.0,189000000.0,142000000.0,3903300000.0,-843500000.0,1784400000.0,502100000.0,-22700000.0,578400000.0,-172300000.0,360200000.0,-186000000.0,-75400000.0,-40000000.0,,358900000.0,366100000.0,3900000.0,,741500000.0,,,725400000.0,730200000.0,18300000.0,1737100000.0,3173100000.0,39400000.0,-285700000.0,,517100000.0,79900000.0,34200000.0,,45900000.0,,-46900000.0,839700000.0,69100000.0,1300000.0,578400000.0,-72400000.0,651000000.0,-8200000.0,21500000.0,506500000.0,496800000.0,56300000.0,3073200000.0,600000.0,393700000.0,4872100000.0,839300000.0,6400000.0,-96200000.0,Hubbell Incorporated,USD,Industrials,Electrical Equipment & Parts,,,2018,1793200000.0,804400000.0,739100000.0,420900000.0,506500000.0,517100000.0,
HUBB,2019-12-31,14200000.0,1191700000.0,-86300000.0,1574200000.0,,-3300000.0,469200000.0,1947100000.0,101200000.0,3946600000.0,39800000.0,34400000.0,-128900000.0,-332900000.0,2279400000.0,182000000.0,129000000.0,3391100000.0,-668700000.0,1811800000.0,602000000.0,-24300000.0,555500000.0,-186600000.0,400900000.0,-7600000.0,35400000.0,-35000000.0,,399500000.0,368000000.0,-1700000.0,,-225100000.0,,,683000000.0,636200000.0,13400000.0,1506000000.0,2754900000.0,39400000.0,-332900000.0,,591600000.0,80000000.0,-6300000.0,,55300000.0,,13200000.0,804000000.0,62000000.0,,555500000.0,-68600000.0,633000000.0,1300000.0,-29300000.0,-471000000.0,519900000.0,55700000.0,2942500000.0,600000.0,347700000.0,4903000000.0,844900000.0,6200000.0,-86700000.0,Hubbell Incorporated,USD,Industrials,Electrical Equipment & Parts,,,2019,1672700000.0,729300000.0,696800000.0,497700000.0,-471000000.0,591600000.0,
HUBB,2020-12-31,9300000.0,1102100000.0,-82800000.0,1587600000.0,,-200000.0,424500000.0,2070000000.0,89800000.0,3682500000.0,66400000.0,,-328800000.0,-329200000.0,2393700000.0,258600000.0,134500000.0,3175200000.0,-593800000.0,1873100000.0,537800000.0,-17100000.0,507300000.0,-201400000.0,351200000.0,78800000.0,41700000.0,-41300000.0,,350000000.0,334700000.0,-6200000.0,,15600000.0,,,553300000.0,594800000.0,15400000.0,1436900000.0,2580400000.0,21200000.0,-329200000.0,,648000000.0,155900000.0,45800000.0,,224800000.0,,-22300000.0,790700000.0,239700000.0,4900000.0,507300000.0,-60100000.0,526700000.0,2600000.0,20700000.0,-244200000.0,542700000.0,71100000.0,2999700000.0,600000.0,339200000.0,5085100000.0,948200000.0,5100000.0,-82800000.0,Hubbell Incorporated,USD,Industrials,Electrical Equipment & Parts,,,2020,1697000000.0,639400000.0,658200000.0,559600000.0,-244200000.0,648000000.0,
HUBB,2021-12-31,9400000.0,1153900000.0,-76900000.0,1879300000.0,,3700000.0,459300000.0,2229800000.0,88200000.0,4194100000.0,48700000.0,,-77800000.0,-330800000.0,2560000000.0,286200000.0,139500000.0,3657900000.0,-333800000.0,1871300000.0,540800000.0,-60100000.0,536200000.0,-216900000.0,399500000.0,27600000.0,-124800000.0,-11200000.0,,398300000.0,371100000.0,100000.0,,-144800000.0,,,675300000.0,617700000.0,10900000.0,1435500000.0,3040200000.0,34500000.0,-330800000.0,,543800000.0,166200000.0,-138900000.0,,228700000.0,,15100000.0,692300000.0,246300000.0,,536200000.0,-54700000.0,662100000.0,-3000000.0,195100000.0,-433000000.0,481800000.0,69100000.0,3040800000.0,600000.0,532800000.0,5281500000.0,1065200000.0,5200000.0,-90200000.0,Hubbell Incorporated,USD,Industrials,Electrical Equipment & Parts,,,2021,1530600000.0,814100000.0,695700000.0,453600000.0,-433000000.0,543800000.0,
HUN,2018-12-31,,1764000000.0,-85000000.0,2958000000.0,,-356000000.0,734000000.0,2520000000.0,45000000.0,7604000000.0,709000000.0,46000000.0,-973000000.0,-1759000000.0,292000000.0,340000000.0,245000000.0,6785000000.0,2032000000.0,275000000.0,2353000000.0,-31000000.0,819000000.0,-156000000.0,337000000.0,-379000000.0,-22000000.0,-307000000.0,17000000.0,337000000.0,689000000.0,,11000000.0,53000000.0,,,1183000000.0,789000000.0,229000000.0,2224000000.0,5840000000.0,-39000000.0,-1332000000.0,145000000.0,1207000000.0,311000000.0,-80000000.0,172000000.0,1628000000.0,,-4000000.0,213000000.0,377000000.0,3984000000.0,819000000.0,-115000000.0,1000000000.0,-35000000.0,12000000.0,-424000000.0,1369000000.0,526000000.0,5204000000.0,3000000.0,793000000.0,7953000000.0,1611000000.0,324000000.0,-251000000.0,Huntsman Corporation,USD,Basic Materials,Chemicals,-95.4703,30.1441,2018,2320000000.0,1347000000.0,1272000000.0,894000000.0,-424000000.0,1207000000.0,
HUN,2019-12-31,,1382000000.0,-45000000.0,3755000000.0,,-36000000.0,391000000.0,2687000000.0,-38000000.0,6797000000.0,85000000.0,172000000.0,-260000000.0,-2014000000.0,690000000.0,525000000.0,261000000.0,6361000000.0,2214000000.0,276000000.0,2779000000.0,-171000000.0,436000000.0,-150000000.0,562000000.0,185000000.0,138000000.0,-220000000.0,2000000.0,562000000.0,429000000.0,,23000000.0,89000000.0,,,953000000.0,792000000.0,137000000.0,2177000000.0,5415000000.0,169000000.0,-1379000000.0,131000000.0,897000000.0,571000000.0,77000000.0,223000000.0,778000000.0,,-256000000.0,197000000.0,1363000000.0,4008000000.0,436000000.0,-111000000.0,914000000.0,-2000000.0,21000000.0,-450000000.0,927000000.0,535000000.0,5496000000.0,3000000.0,822000000.0,8320000000.0,2008000000.0,292000000.0,-274000000.0,Huntsman Corporation,USD,Basic Materials,Chemicals,-95.4703,30.1441,2019,2815000000.0,1747000000.0,953000000.0,623000000.0,-450000000.0,897000000.0,
HUN,2020-12-31,,1100000000.0,85000000.0,3568000000.0,,7000000.0,337000000.0,3519000000.0,46000000.0,6018000000.0,-699000000.0,593000000.0,1463000000.0,-2096000000.0,1564000000.0,1593000000.0,268000000.0,5766000000.0,2533000000.0,533000000.0,2950000000.0,-45000000.0,252000000.0,-144000000.0,1034000000.0,1068000000.0,100000000.0,-104000000.0,3000000.0,1034000000.0,291000000.0,,-62000000.0,-365000000.0,,,910000000.0,781000000.0,154000000.0,1528000000.0,4918000000.0,775000000.0,-1365000000.0,129000000.0,253000000.0,73000000.0,145000000.0,250000000.0,804000000.0,,-404000000.0,453000000.0,217000000.0,4048000000.0,252000000.0,-86000000.0,848000000.0,7000000.0,32000000.0,-655000000.0,1122000000.0,405000000.0,5040000000.0,3000000.0,876000000.0,8713000000.0,1979000000.0,288000000.0,-249000000.0,Huntsman Corporation,USD,Basic Materials,Chemicals,-95.4703,30.1441,2020,2584000000.0,1589000000.0,910000000.0,4000000.0,-655000000.0,253000000.0,
