ticker,date,shortTermInvestments,grossProfit,totalOtherIncomeExpenseNet,totalCurrentAssets,effectOfAccountingCharges,otherCashflowsFromInvestingActivities,incomeBeforeTax,totalStockholderEquity,incomeTaxExpense,totalRevenue,changeToNetincome,shortLongTermDebt,totalCashflowsFromInvestingActivities,treasuryStock,retainedEarnings,cash,depreciation,totalOperatingExpenses,netTangibleAssets,goodWill,propertyPlantEquipment,otherCashflowsFromFinancingActivities,operatingIncome,dividendsPaid,netIncome,changeInCash,changeToAccountReceivables,repurchaseOfStock,issuanceOfStock,netIncomeApplicableToCommonShares,netIncomeFromContinuingOps,investments,otherOperatingExpenses,netBorrowings,extraordinaryItems,nonRecurring,netReceivables,sellingGeneralAdministrative,minorityInterest,longTermDebt,costOfRevenue,discontinuedOperations,otherStockholderEquity,researchDevelopment,totalCashFromOperatingActivities,otherCurrentLiab,changeToInventory,deferredLongTermLiab,otherAssets,otherItems,changeToOperatingActivities,intangibleAssets,otherCurrentAssets,capitalSurplus,ebit,interestExpense,inventory,effectOfExchangeRate,changeToLiabilities,totalCashFromFinancingActivities,otherLiab,longTermInvestments,totalLiab,commonStock,accountsPayable,totalAssets,totalCurrentLiabilities,deferredLongTermAssetCharges,capitalExpenditures,name,currency,sector,subsector
COP,2021-06-30,4053000000.0,5318000000.0,287000000.0,17172000000.0,,21000000.0,3080000000.0,44276000000.0,989000000.0,9695000000.0,81000000.0,1205000000.0,734000000.0,-53198000000.0,37116000000.0,6608000000.0,1868000000.0,6902000000.0,44276000000.0,,57717000000.0,4000000.0,2793000000.0,-583000000.0,2091000000.0,3793000000.0,-9000000.0,-606000000.0,27000000.0,2091000000.0,2091000000.0,1801000000.0,445000000.0,-18000000.0,,,4524000000.0,156000000.0,,17930000000.0,4377000000.0,,-4920000000.0,,4251000000.0,2094000000.0,-38000000.0,,2501000000.0,,-345000000.0,,780000000.0,60337000000.0,2793000000.0,-220000000.0,1138000000.0,11000000.0,-101000000.0,-1203000000.0,14172000000.0,8013000000.0,41127000000.0,21000000.0,3613000000.0,85403000000.0,8150000000.0,,-1248000000.0,ConocoPhillips,USD,Energy,Oil & Gas E&P
COP,2021-09-30,2094000000.0,5997000000.0,-77000000.0,20181000000.0,,-342000000.0,3582000000.0,44115000000.0,1203000000.0,11565000000.0,44000000.0,920000000.0,532000000.0,-54644000000.0,38307000000.0,9833000000.0,1672000000.0,7906000000.0,44115000000.0,,56689000000.0,28000000.0,3659000000.0,-579000000.0,2379000000.0,3231000000.0,-825000000.0,-1243000000.0,27000000.0,2379000000.0,2379000000.0,1544000000.0,457000000.0,-319000000.0,,,5465000000.0,144000000.0,,17895000000.0,5568000000.0,,-5123000000.0,,4797000000.0,3763000000.0,76000000.0,,2376000000.0,,-412000000.0,,1696000000.0,60431000000.0,3659000000.0,-219000000.0,1043000000.0,-12000000.0,359000000.0,-2086000000.0,13992000000.0,8058000000.0,43189000000.0,21000000.0,4131000000.0,87304000000.0,10449000000.0,,-1302000000.0,ConocoPhillips,USD,Energy,Oil & Gas E&P
COP,2021-12-31,1563000000.0,7429000000.0,-466000000.0,16050000000.0,,528000000.0,4336000000.0,45406000000.0,1709000000.0,15452000000.0,1076000000.0,920000000.0,-8595000000.0,-55870000000.0,40674000000.0,5028000000.0,1792000000.0,10650000000.0,45406000000.0,,65560000000.0,1000000.0,4802000000.0,-609000000.0,2627000000.0,-4789000000.0,-881000000.0,-1399000000.0,118000000.0,2627000000.0,2627000000.0,245000000.0,534000000.0,-142000000.0,,,6670000000.0,176000000.0,,17753000000.0,8023000000.0,,-4950000000.0,,5868000000.0,4390000000.0,-147000000.0,,2036000000.0,,151000000.0,,1348000000.0,60581000000.0,4802000000.0,-219000000.0,1208000000.0,-31000000.0,717000000.0,-2031000000.0,14021000000.0,7015000000.0,45255000000.0,21000000.0,5025000000.0,90661000000.0,12021000000.0,,-1557000000.0,ConocoPhillips,USD,Energy,Oil & Gas E&P
COST,2021-02-14,617000000.0,5691000000.0,-21000000.0,26308000000.0,,-10000000.0,1319000000.0,15652000000.0,348000000.0,44769000000.0,187000000.0,95000000.0,-355000000.0,-961000000.0,9766000000.0,8637000000.0,416000000.0,43429000000.0,15652000000.0,,25418000000.0,-7000000.0,1340000000.0,-310000000.0,951000000.0,-4953000000.0,,-106000000.0,,951000000.0,971000000.0,228000000.0,,-107000000.0,,,1934000000.0,4342000000.0,477000000.0,7522000000.0,39078000000.0,,-961000000.0,,38000000.0,6413000000.0,1100000000.0,,3192000000.0,,-22000000.0,,1255000000.0,6843000000.0,1340000000.0,-40000000.0,13865000000.0,14000000.0,-2594000000.0,-4650000000.0,2052000000.0,,38789000000.0,4000000.0,14383000000.0,54918000000.0,26564000000.0,,-573000000.0,Costco Wholesale Corporation,USD,Consumer Defensive,Discount Stores
COST,2021-05-09,900000000.0,5862000000.0,-13000000.0,27916000000.0,,-29000000.0,1650000000.0,16482000000.0,417000000.0,45277000000.0,195000000.0,92000000.0,-1343000000.0,-909000000.0,10466000000.0,10226000000.0,402000000.0,43614000000.0,16482000000.0,,26052000000.0,5000000.0,1663000000.0,-310000000.0,1220000000.0,1589000000.0,,-182000000.0,,1220000000.0,1233000000.0,-286000000.0,,68000000.0,,,1595000000.0,4189000000.0,492000000.0,7495000000.0,39415000000.0,,-909000000.0,,3333000000.0,6909000000.0,-51000000.0,,3306000000.0,,502000000.0,,1220000000.0,6921000000.0,1663000000.0,-40000000.0,13975000000.0,18000000.0,1065000000.0,-419000000.0,2182000000.0,,40300000000.0,4000000.0,15538000000.0,57274000000.0,27982000000.0,,-1028000000.0,Costco Wholesale Corporation,USD,Consumer Defensive,Discount Stores
COST,2021-08-29,917000000.0,7942000000.0,-499000000.0,29505000000.0,,-23000000.0,2291000000.0,17564000000.0,597000000.0,62675000000.0,377000000.0,799000000.0,-1155000000.0,-1137000000.0,11666000000.0,11258000000.0,559000000.0,59885000000.0,16568000000.0,996000000.0,27382000000.0,-26000000.0,2790000000.0,-698000000.0,1670000000.0,1032000000.0,,-129000000.0,,1670000000.0,1694000000.0,-38000000.0,,134000000.0,,,1803000000.0,5117000000.0,514000000.0,6692000000.0,54733000000.0,,-1137000000.0,,2940000000.0,6309000000.0,-361000000.0,,1385000000.0,,113000000.0,,1312000000.0,7031000000.0,2790000000.0,-52000000.0,14215000000.0,-34000000.0,582000000.0,-719000000.0,1435000000.0,,41190000000.0,4000000.0,16278000000.0,59268000000.0,29441000000.0,444000000.0,-1094000000.0,Costco Wholesale Corporation,USD,Consumer Defensive,Discount Stores
COST,2021-11-21,725000000.0,6411000000.0,-115000000.0,33850000000.0,,-43000000.0,1696000000.0,18463000000.0,351000000.0,50363000000.0,590000000.0,799000000.0,-912000000.0,-1211000000.0,12606000000.0,12751000000.0,432000000.0,48552000000.0,18463000000.0,,26790000000.0,-11000000.0,1811000000.0,-350000000.0,1324000000.0,1493000000.0,,-392000000.0,,1324000000.0,1345000000.0,186000000.0,,-86000000.0,,,1932000000.0,4600000000.0,537000000.0,6667000000.0,43952000000.0,,-1211000000.0,,3258000000.0,7271000000.0,-2760000000.0,,3509000000.0,,283000000.0,,1500000000.0,7064000000.0,1811000000.0,-39000000.0,16942000000.0,-14000000.0,3389000000.0,-839000000.0,2491000000.0,,45149000000.0,4000000.0,19561000000.0,64149000000.0,33342000000.0,,-1055000000.0,Costco Wholesale Corporation,USD,Consumer Defensive,Discount Stores
CPAC,2020-12-31,,150003000.0,-21947000.0,877739000.0,,-17122000.0,70019000.0,1367555000.0,22492000.0,475338000.0,43513000.0,,29328000.0,-154636000.0,625265000.0,308912000.0,31616000.0,383372000.0,1313456000.0,4459000.0,2020514000.0,29000.0,91966000.0,-97705000.0,47527000.0,-12073000.0,10073000.0,,,47527000.0,47527000.0,50000000.0,548000.0,-65496000.0,,,84066000.0,57489000.0,,1203352000.0,325335000.0,,-33378000.0,,121886000.0,37270000.0,-8297000.0,,63240000.0,,4634000.0,49640000.0,18422000.0,432779000.0,91966000.0,-19530000.0,460610000.0,-115000.0,-12164000.0,-163172000.0,175205000.0,692000.0,1648729000.0,464147000.0,83965000.0,3016284000.0,265070000.0,15618000.0,-23772000.0,Cementos Pacasmayo S.A.A.,USD,Basic Materials,Building Materials
CPAC,2021-03-31,,133226000.0,-24999000.0,947529000.0,,-17122000.0,46277000.0,1403513000.0,14476000.0,464805000.0,-2639000.0,,-11025000.0,-150479000.0,657066000.0,305314000.0,33855000.0,393529000.0,1349600000.0,4459000.0,1998283000.0,-3323000.0,71276000.0,-359000.0,31801000.0,-3598000.0,-5210000.0,,,31801000.0,31801000.0,,678000.0,-499000.0,,,96234000.0,61272000.0,,1062192000.0,331579000.0,,-29221000.0,,11772000.0,21485000.0,-47743000.0,,80052000.0,,-19064000.0,49454000.0,12789000.0,432779000.0,71276000.0,-20836000.0,508379000.0,-164000.0,20772000.0,-4181000.0,177305000.0,692000.0,1676956000.0,464147000.0,181011000.0,3080469000.0,432409000.0,14974000.0,-10657000.0,Cementos Pacasmayo S.A.A.,USD,Basic Materials,Building Materials
CPAC,2021-06-30,,116401000.0,-16763000.0,1002898000.0,,-17122000.0,39360000.0,1093351000.0,11696000.0,440923000.0,13138000.0,,-18824000.0,-150101000.0,346526000.0,368652000.0,33830000.0,384800000.0,1039227000.0,4459000.0,1984710000.0,197000.0,56123000.0,-121000.0,27664000.0,63338000.0,-5953000.0,,,27664000.0,27664000.0,,-1107000.0,-675000.0,,,94923000.0,61385000.0,,1076610000.0,324522000.0,,-28843000.0,,71339000.0,348814000.0,8112000.0,,100234000.0,,-2525000.0,49665000.0,11738000.0,432779000.0,56123000.0,-21054000.0,500267000.0,11422000.0,-2927000.0,-599000.0,179180000.0,692000.0,2049307000.0,464147000.0,199190000.0,3142658000.0,788746000.0,13439000.0,-18740000.0,Cementos Pacasmayo S.A.A.,USD,Basic Materials,Building Materials
CPAC,2021-09-30,,148403000.0,-22197000.0,971812000.0,,-17122000.0,61234000.0,1144682000.0,19118000.0,507170000.0,-7377000.0,,-29663000.0,-140886000.0,388642000.0,298914000.0,33853000.0,423739000.0,1090467000.0,4459000.0,1966821000.0,-7977000.0,83431000.0,-336106000.0,42116000.0,-69738000.0,-26549000.0,,,42116000.0,42116000.0,,93000.0,219388000.0,,,126922000.0,64879000.0,,1332349000.0,358767000.0,,-19628000.0,,72831000.0,20210000.0,-8154000.0,,155701000.0,,1647000.0,49756000.0,12247000.0,432779000.0,83431000.0,-24371000.0,508058000.0,11789000.0,37295000.0,-124695000.0,184435000.0,692000.0,2004559000.0,464147000.0,210534000.0,3149241000.0,483095000.0,9660000.0,-10981000.0,Cementos Pacasmayo S.A.A.,USD,Basic Materials,Building Materials
CR,2021-03-31,10000000.0,309000000.0,800000.0,1642400000.0,,-500000.0,130800000.0,1595000000.0,27400000.0,779500000.0,-35000000.0,,29600000.0,-1088300000.0,2276200000.0,578400000.0,31600000.0,649500000.0,-503100000.0,1595100000.0,574500000.0,,130000000.0,-25000000.0,108400000.0,27400000.0,-55100000.0,-2000000.0,7200000.0,108400000.0,103400000.0,20000000.0,,-27100000.0,,,578000000.0,179000000.0,3000000.0,843200000.0,470500000.0,5000000.0,-497200000.0,,50200000.0,186400000.0,-1600000.0,,270000000.0,,-37700000.0,503000000.0,39100000.0,334700000.0,130000000.0,-13600000.0,436900000.0,-7500000.0,16900000.0,-44900000.0,1110700000.0,1500000.0,2988500000.0,72400000.0,233600000.0,4586500000.0,1034600000.0,6400000.0,-4900000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery
CR,2021-06-30,30000000.0,319600000.0,-5300000.0,1672300000.0,,-500000.0,135600000.0,1725200000.0,24900000.0,796400000.0,-37800000.0,,9100000.0,-1084900000.0,2389300000.0,386700000.0,30100000.0,655500000.0,-192100000.0,1426000000.0,538200000.0,,140900000.0,-25200000.0,138300000.0,-191700000.0,-60800000.0,-2000000.0,4700000.0,138300000.0,110700000.0,10000000.0,,-333100000.0,,,554600000.0,178700000.0,2900000.0,843400000.0,476800000.0,27600000.0,-484300000.0,,156500000.0,214000000.0,7900000.0,,293900000.0,,25900000.0,491300000.0,244100000.0,348400000.0,140900000.0,-11400000.0,456900000.0,3000000.0,0.0,-360300000.0,1092900000.0,1500000.0,2695100000.0,72400000.0,242200000.0,4423200000.0,758800000.0,33100000.0,-9200000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery
CR,2021-09-30,,324400000.0,-9400000.0,1761500000.0,,-1400000.0,131000000.0,1807600000.0,19600000.0,833500000.0,-13700000.0,,-12900000.0,-1101800000.0,2480600000.0,450800000.0,29000000.0,693100000.0,-89000000.0,1417900000.0,525800000.0,,140400000.0,-25300000.0,116600000.0,64100000.0,-60800000.0,-96300000.0,4700000.0,116600000.0,111400000.0,,,-15000000.0,,,601700000.0,184000000.0,2800000.0,842200000.0,509100000.0,5200000.0,-503800000.0,,121100000.0,222300000.0,7900000.0,,289100000.0,,20700000.0,478700000.0,263200000.0,356400000.0,140400000.0,-11000000.0,445800000.0,-8500000.0,4300000.0,-35600000.0,1056700000.0,1500000.0,2664100000.0,72400000.0,244300000.0,4474500000.0,765200000.0,33900000.0,-11400000.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery
CR,2021-12-31,,345398400.0,-8754890.0,2091819060.0,,-959440.0,95704140.0,2200835430.0,13192300.0,924060650.0,4077620.0,,-32141240.0,,,573984980.0,35739140.0,819601620.0,506824180.0,1694011250.0,632390890.0,,104459030.0,-30102430.0,86469530.0,33340540.0,,-115492590.0,5156990.0,86469530.0,82511840.0,,,,,,582979730.0,240939370.0,,1010290320.0,578662250.0,3957690.0,,,205679950.0,141277540.0,,,962558180.0,,79393660.0,,406082980.0,,104459030.0,-13072370.0,528771370.0,239860.0,0.0,-140438030.0,1215970270.0,,3179943950.0,2200835430.0,295867310.0,5380779380.0,953683360.0,,-31661520.0,Crane Co.,USD,Industrials,Specialty Industrial Machinery
CRG.IR,2020-09-30,,3186535000.0,-343500000.0,17148665000.0,,85875000.0,656085000.0,22504975000.0,221557500.0,8800470000.0,437390000.0,1315605000.0,-350942500.0,302280000.0,13241925000.0,8840545000.0,496930000.0,7800885000.0,11772890000.0,10341640000.0,22117965000.0,-20037500.0,999585000.0,-97325000.0,411627500.0,-1355107500.0,101332500.0,-172322500.0,1717500.0,411627500.0,434527500.0,572500.0,,-2742275000.0,,,4163220000.0,2186950000.0,792340000.0,12548055000.0,5613935000.0,,744250000.0,,1677425000.0,1675135000.0,36067500.0,,730510000.0,,250182500.0,390445000.0,19465000.0,8579485000.0,999585000.0,-66410000.0,3568965000.0,176330000.0,-71562500.0,-2857920000.0,5533785000.0,731655000.0,28162420000.0,381285000.0,2477780000.0,51460880000.0,8547425000.0,147705000.0,-275945000.0,CRH plc,EUR,Basic Materials,Building Materials
CRG.IR,2020-12-31,,3126422200.0,-337020000.0,16825161800.0,,84255000.0,643708200.0,22080427000.0,217377900.0,8634452400.0,429138800.0,1290786600.0,-344322100.0,296577600.0,12992121000.0,8673771400.0,487555600.0,7653724200.0,11550798800.0,10146548800.0,21700717800.0,-19659500.0,980728200.0,-95489000.0,403862300.0,-1329543900.0,99420900.0,-169071700.0,1685100.0,403862300.0,426330300.0,561700.0,,-2690543000.0,,,4084682400.0,2145694000.0,777392800.0,12311340600.0,5508030200.0,,730210000.0,,1645781000.0,1643534200.0,35387100.0,,716729200.0,,245462900.0,383079400.0,19097800.0,8417636200.0,980728200.0,-65157200.0,3501637800.0,173003600.0,-70212500.0,-2804006400.0,5429392200.0,717852600.0,27631146400.0,374092200.0,2431037600.0,50490089600.0,8386181000.0,144918600.0,-270739400.0,CRH plc,EUR,Basic Materials,Building Materials
CRG.IR,2021-03-31,,2827851950.0,-60127900.00000001,18228570500.0,,7976150.000000001,641773300.0,23776289600.0,141730050.0,8616696200.0,14111650.0,220878000.0,-318432450.0,-24542000.0,23411840900.0,7720913200.000001,520290400.00000006,7914795000.000001,12158106800.0,,23437610000.0,-7976150.000000001,701901200.0,-447277950.0,481636750.00000006,-876762950.0,,-184678550.0,5521950.0,481636750.00000006,500043250.00000006,-613550.0,,-818475700.0,,,6546578500.0,2125950750.0,852834500.0,13079658900.0,5788844250.0,,658952700.0,,960205750.0,1517922700.0,,,571828600.0,,-75466650.0,11618182800.0,42948500.0,,701901200.0,-120255800.0,3918130300.000001,-65649850.00000001,0.0,-1452886400.0,5583305000.0,785344000.0,30011184700.000004,388990700.0,7605565800.000001,54641535900.0,9708815200.0,122710000.0,-360153850.0,CRH plc,EUR,Basic Materials,Building Materials
CRG.IR,2021-06-30,,2304500000.0,-49000000.0,14855000000.0,,6500000.0,523000000.0,19376000000.0,115500000.0,7022000000.0,11500000.0,180000000.0,-259500000.0,-20000000.0,19079000000.0,6292000000.0,424000000.0,6450000000.0,9908000000.0,,19100000000.0,-6500000.0,572000000.0,-364500000.0,392500000.0,-714500000.0,,-150500000.0,4500000.0,392500000.0,407500000.0,-500000.0,,-667000000.0,,,5335000000.0,1732500000.0,695000000.0,10659000000.0,4717500000.0,,537000000.0,,782500000.0,1237000000.0,,,466000000.0,,-61500000.0,9468000000.0,35000000.0,,572000000.0,-98000000.0,3193000000.0,-53500000.0,0.0,-1184000000.0,4550000000.0,640000000.0,24457000000.0,317000000.0,6198000000.0,44529000000.0,7912000000.0,100000000.0,-293500000.0,CRH plc,EUR,Basic Materials,Building Materials
CRL,2020-12-26,1024000.0,300631000.0,43539000.0,1201131000.0,,127000.0,172427000.0,2114602000.0,28237000.0,790990000.0,-48899000.0,47196000.0,-88423000.0,-138874000.0,625414000.0,228424000.0,60876000.0,662102000.0,-482165000.0,1809168000.0,1302578000.0,-1530000.0,128888000.0,,143191000.0,-14304000.0,-34171000.0,-74000.0,2780000.0,143191000.0,144190000.0,-1214000.0,,-60405000.0,,,617740000.0,143735000.0,29066000.0,1903542000.0,490359000.0,,-138874000.0,,138379000.0,285745000.0,-4324000.0,,168551000.0,,-20392000.0,787599000.0,71536000.0,1627564000.0,128888000.0,-33147000.0,185695000.0,-5031000.0,42098000.0,-59229000.0,422246000.0,221804000.0,3347163000.0,498000.0,122475000.0,5490831000.0,839751000.0,37729000.0,-87854000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research
CRL,2021-03-27,1025000.0,308841000.0,-65807000.0,1423209000.0,,781000.0,66302000.0,2183927000.0,2367000.0,824566000.0,50591000.0,109000.0,-137996000.0,-163045000.0,686944000.0,465411000.0,61508000.0,692457000.0,-502268000.0,1890630000.0,1314671000.0,-28680000.0,132109000.0,,61530000.0,237906000.0,5598000.0,-36028000.0,19612000.0,61530000.0,63935000.0,-16550000.0,,239816000.0,,,610566000.0,147890000.0,32292000.0,2176313000.0,515725000.0,,-127017000.0,,170229000.0,284511000.0,-11404000.0,,173610000.0,,-6776000.0,795565000.0,70897000.0,1659524000.0,132109000.0,-29719000.0,193584000.0,10953000.0,9182000.0,194720000.0,414019000.0,211278000.0,3592744000.0,504000.0,127129000.0,5808963000.0,803376000.0,35457000.0,-28030000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research
CRL,2021-06-26,1037000.0,342414000.0,-27192000.0,1267913000.0,,58000.0,127496000.0,2318440000.0,37580000.0,914607000.0,26854000.0,108000.0,-954193000.0,-148318000.0,775392000.0,222969000.0,68105000.0,759919000.0,-1278402000.0,2540067000.0,1465940000.0,-11816000.0,154688000.0,,88448000.0,-243535000.0,-10822000.0,-4269000.0,15686000.0,88448000.0,89916000.0,-1512000.0,,518354000.0,,,644027000.0,154756000.0,35639000.0,2701000000.0,572193000.0,,-108021000.0,,186590000.0,331887000.0,4297000.0,,175895000.0,,33803000.0,1056775000.0,120929000.0,1690861000.0,154688000.0,-16190000.0,194341000.0,6113000.0,-24095000.0,517955000.0,469939000.0,213762000.0,4366273000.0,505000.0,110926000.0,6720352000.0,929610000.0,31863000.0,-46431000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research
CRL,2021-09-25,1030000.0,337860000.0,-41020000.0,1379040000.0,,15000.0,123270000.0,2426566000.0,18111000.0,895937000.0,3510000.0,105000.0,-355050000.0,-173219000.0,878818000.0,212539000.0,68686000.0,731647000.0,-1409636000.0,2736322000.0,1460633000.0,-85000.0,164290000.0,,103426000.0,-985000.0,-30368000.0,-143000.0,8016000.0,103426000.0,105159000.0,-7941000.0,,171107000.0,,,660452000.0,140718000.0,38055000.0,2866859000.0,558077000.0,,-132779000.0,,174722000.0,353997000.0,1468000.0,,181367000.0,,6200000.0,1099880000.0,245798000.0,1720461000.0,164290000.0,-16455000.0,181694000.0,448000.0,21800000.0,178895000.0,473377000.0,201195000.0,4593816000.0,506000.0,127913000.0,7058437000.0,983751000.0,41117000.0,-55536000.0,"Charles River Laboratories International, Inc.",USD,Healthcare,Diagnostics & Research
CRS,2021-03-31,,15400000.0,-15700000.0,1150400000.0,,,-57200000.0,1381200000.0,-16700000.0,351900000.0,12900000.0,,-18500000.0,-584500000.0,1366200000.0,244200000.0,32000000.0,393400000.0,1094900000.0,241400000.0,1342600000.0,-1400000.0,-41500000.0,-9800000.0,-40500000.0,-27200000.0,-50400000.0,-100000.0,200000.0,-40600000.0,-40500000.0,,,,,,279200000.0,56900000.0,,694300000.0,336500000.0,,-267000000.0,,3800000.0,10400000.0,26100000.0,,231700000.0,,-7600000.0,44900000.0,91500000.0,319400000.0,-41500000.0,-8900000.0,535500000.0,-1400000.0,31300000.0,-11100000.0,629000000.0,,1629800000.0,280100000.0,135100000.0,3011000000.0,269300000.0,5000000.0,-18600000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication
CRS,2021-06-30,,32500000.0,-73800000.0,1117400000.0,,,-79000000.0,1392300000.0,-21900000.0,421600000.0,49200000.0,,-22000000.0,-509700000.0,1299300000.0,287400000.0,20000000.0,426800000.0,1107800000.0,241400000.0,1491800000.0,,-5200000.0,-9800000.0,-57100000.0,43200000.0,-28700000.0,-3000000.0,300000.0,-57200000.0,-57100000.0,,,,,,308700000.0,37700000.0,,694500000.0,389100000.0,,-192300000.0,,74600000.0,13300000.0,56600000.0,,77500000.0,,18400000.0,43100000.0,95600000.0,322600000.0,-5200000.0,-9200000.0,425700000.0,100000.0,4200000.0,-9500000.0,542600000.0,,1578900000.0,280100000.0,142400000.0,2971200000.0,306300000.0,5300000.0,-22000000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication
CRS,2021-09-30,,25200000.0,-10600000.0,1126900000.0,,,-25200000.0,1367600000.0,-10400000.0,387600000.0,-7000000.0,,-14400000.0,-503500000.0,1274700000.0,213200000.0,32500000.0,402200000.0,1085100000.0,241400000.0,1473100000.0,,-14600000.0,-9800000.0,-14800000.0,-74200000.0,-3800000.0,-3000000.0,,-14800000.0,-14800000.0,,,,,,311600000.0,39800000.0,,694800000.0,362400000.0,,-192200000.0,,-47000000.0,15100000.0,-66500000.0,,77400000.0,,-56700000.0,41100000.0,110700000.0,316300000.0,-14600000.0,-10200000.0,491400000.0,200000.0,69300000.0,-12800000.0,531700000.0,,1592300000.0,280100000.0,212000000.0,2959900000.0,332400000.0,6200000.0,-14400000.0,Carpenter Technology Corporation,USD,Industrials,Metal Fabrication
